 -2.033491	-0.079800	0.001536
 -2.033491	-0.039900	0.000768
 -2.033491	0.000000	0.002970
 -2.033491	0.039900	0.004890
 -2.033491	0.079800	0.006332
 -2.033491	0.119700	0.007154
 -2.033491	0.159600	0.007277
 -2.033491	0.199500	0.006687
 -2.033491	0.239400	0.005443
 -2.033491	0.279300	0.003668

 -2.011092	-0.079800	0.000426
 -2.011092	-0.039900	0.002051
 -2.011092	0.000000	0.004164
 -2.011092	0.039900	0.005880
 -2.011092	0.079800	0.007022
 -2.011092	0.119700	0.007479
 -2.011092	0.159600	0.007204
 -2.011092	0.199500	0.006226
 -2.011092	0.239400	0.004641
 -2.011092	0.279300	0.002608

 -1.988692	-0.079800	0.001113
 -1.988692	-0.039900	0.003331
 -1.988692	0.000000	0.005289
 -1.988692	0.039900	0.006739
 -1.988692	0.079800	0.007534
 -1.988692	0.119700	0.007595
 -1.988692	0.159600	0.006915
 -1.988692	0.199500	0.005563
 -1.988692	0.239400	0.003675
 -1.988692	0.279300	0.001470

 -1.966293	-0.079800	0.002423
 -1.966293	-0.039900	0.004570
 -1.966293	0.000000	0.006306
 -1.966293	0.039900	0.007435
 -1.966293	0.079800	0.007844
 -1.966293	0.119700	0.007491
 -1.966293	0.159600	0.006410
 -1.966293	0.199500	0.004714
 -1.966293	0.239400	0.002588
 -1.966293	0.279300	0.000673

 -1.943894	-0.079800	0.003746
 -1.943894	-0.039900	0.005729
 -1.943894	0.000000	0.007181
 -1.943894	0.039900	0.007942
 -1.943894	0.079800	0.007936
 -1.943894	0.119700	0.007162
 -1.943894	0.159600	0.005701
 -1.943894	0.199500	0.003710
 -1.943894	0.239400	0.001500
 -1.943894	0.279300	0.001534

 -1.921494	-0.079800	0.005024
 -1.921494	-0.039900	0.006771
 -1.921494	0.000000	0.007882
 -1.921494	0.039900	0.008237
 -1.921494	0.079800	0.007799
 -1.921494	0.119700	0.006614
 -1.921494	0.159600	0.004810
 -1.921494	0.199500	0.002619
 -1.921494	0.239400	0.001069
 -1.921494	0.279300	0.002857

 -1.899095	-0.079800	0.006215
 -1.899095	-0.039900	0.007660
 -1.899095	0.000000	0.008382
 -1.899095	0.039900	0.008303
 -1.899095	0.079800	0.007431
 -1.899095	0.119700	0.005861
 -1.899095	0.159600	0.003782
 -1.899095	0.199500	0.001650
 -1.899095	0.239400	0.002011
 -1.899095	0.279300	0.004214

 -1.876695	-0.079800	0.007279
 -1.876695	-0.039900	0.008364
 -1.876695	0.000000	0.008659
 -1.876695	0.039900	0.008132
 -1.876695	0.079800	0.006841
 -1.876695	0.119700	0.004936
 -1.876695	0.159600	0.002718
 -1.876695	0.199500	0.001538
 -1.876695	0.239400	0.003348
 -1.876695	0.279300	0.005527

 -1.854296	-0.079800	0.008180
 -1.854296	-0.039900	0.008855
 -1.854296	0.000000	0.008698
 -1.854296	0.039900	0.007726
 -1.854296	0.079800	0.006050
 -1.854296	0.119700	0.003900
 -1.854296	0.159600	0.001922
 -1.854296	0.199500	0.002540
 -1.854296	0.239400	0.004736
 -1.854296	0.279300	0.006747

 -1.831897	-0.079800	0.008884
 -1.831897	-0.039900	0.009114
 -1.831897	0.000000	0.008494
 -1.831897	0.039900	0.007096
 -1.831897	0.079800	0.005099
 -1.831897	0.119700	0.002897
 -1.831897	0.159600	0.002064
 -1.831897	0.199500	0.003896
 -1.831897	0.239400	0.006081
 -1.831897	0.279300	0.007831

 -1.809497	-0.079800	0.009366
 -1.809497	-0.039900	0.009125
 -1.809497	0.000000	0.008049
 -1.809497	0.039900	0.006271
 -1.809497	0.079800	0.004074
 -1.809497	0.119700	0.002301
 -1.809497	0.159600	0.003120
 -1.809497	0.199500	0.005312
 -1.809497	0.239400	0.007328
 -1.809497	0.279300	0.008742

 -1.787098	-0.079800	0.009604
 -1.787098	-0.039900	0.008887
 -1.787098	0.000000	0.007382
 -1.787098	0.039900	0.005307
 -1.787098	0.079800	0.003165
 -1.787098	0.119700	0.002644
 -1.787098	0.159600	0.004500
 -1.787098	0.199500	0.006688
 -1.787098	0.239400	0.008430
 -1.787098	0.279300	0.009446

 -1.764699	-0.079800	0.009588
 -1.764699	-0.039900	0.008406
 -1.764699	0.000000	0.006531
 -1.764699	0.039900	0.004314
 -1.764699	0.079800	0.002776
 -1.764699	0.119700	0.003755
 -1.764699	0.159600	0.005946
 -1.764699	0.199500	0.007960
 -1.764699	0.239400	0.009349
 -1.764699	0.279300	0.009916

 -1.742299	-0.079800	0.009316
 -1.742299	-0.039900	0.007707
 -1.742299	0.000000	0.005567
 -1.742299	0.039900	0.003525
 -1.742299	0.079800	0.003281
 -1.742299	0.119700	0.005163
 -1.742299	0.159600	0.007351
 -1.742299	0.199500	0.009079
 -1.742299	0.239400	0.010051
 -1.742299	0.279300	0.010133

 -1.719900	-0.079800	0.008801
 -1.719900	-0.039900	0.006839
 -1.719900	0.000000	0.004629
 -1.719900	0.039900	0.003335
 -1.719900	0.079800	0.004447
 -1.719900	0.119700	0.006640
 -1.719900	0.159600	0.008647
 -1.719900	0.199500	0.010005
 -1.719900	0.239400	0.010508
 -1.719900	0.279300	0.010088

 -1.697500	-0.079800	0.008076
 -1.697500	-0.039900	0.005890
 -1.697500	0.000000	0.003978
 -1.697500	0.039900	0.003977
 -1.697500	0.079800	0.005888
 -1.697500	0.119700	0.008073
 -1.697500	0.159600	0.009782
 -1.697500	0.199500	0.010703
 -1.697500	0.239400	0.010704
 -1.697500	0.279300	0.009784

 -1.675101	-0.079800	0.007200
 -1.675101	-0.039900	0.005026
 -1.675101	0.000000	0.003974
 -1.675101	0.039900	0.005200
 -1.675101	0.079800	0.007396
 -1.675101	0.119700	0.009393
 -1.675101	0.159600	0.010714
 -1.675101	0.199500	0.011147
 -1.675101	0.239400	0.010632
 -1.675101	0.279300	0.009240

