 -2.033491	0.001712	-0.002407
 -2.011092	0.002992	-0.002863
 -1.988692	0.004376	-0.002917
 -1.966293	0.005725	-0.002559
 -1.943894	0.006903	-0.001828
 -1.921494	0.007798	-0.000805
 -1.899095	0.008327	0.000394
 -1.876695	0.008455	0.001636
 -1.854296	0.008193	0.002779
 -1.831897	0.007597	0.003696
 -1.809497	0.006763	0.004285
 -1.787098	0.005818	0.004480
 -1.764699	0.004901	0.004265
 -1.742299	0.004150	0.003668
 -1.719900	0.003684	0.002764
 -1.697500	0.003593	0.001661
 -1.675101	0.003923	0.000492
 -1.652702	0.004673	-0.000601
 -1.630302	0.005798	-0.001489
 -1.607903	0.007207	-0.002061
 -1.585503	0.008781	-0.002246
 -1.563104	0.010384	-0.002016
 -1.540705	0.011877	-0.001392
 -1.518305	0.013137	-0.000438
 -1.495906	0.014070	0.000741
 -1.473506	0.014622	0.002017
 -1.451107	0.014785	0.003250
 -1.428708	0.014600	0.004306
 -1.406308	0.014149	0.005069
 -1.383909	0.013550	0.005461
 -1.361510	0.012938	0.005446
 -1.339110	0.012455	0.005033
 -1.316711	0.012231	0.004281
 -1.294311	0.012367	0.003287
 -1.271912	0.012929	0.002176
 -1.249513	0.013936	0.001088
 -1.227113	0.015359	0.000159
 -1.204714	0.017125	-0.000491
 -1.182314	0.019126	-0.000774
 -1.159915	0.021230	-0.000645
 -1.137516	0.023300	-0.000106
 -1.115116	0.025204	0.000796
 -1.092717	0.026839	0.001969
 -1.070317	0.028133	0.003294
 -1.047918	0.029063	0.004633
 -1.025519	0.029651	0.005847
 -1.003119	0.029966	0.006814
 -0.980720	0.030115	0.007438
 -0.958321	0.030230	0.007666
 -0.935921	0.030452	0.007490
 -0.913522	0.030920	0.006952
 -0.891122	0.031750	0.006133
 -0.868723	0.033023	0.005150
 -0.846324	0.034780	0.004139
 -0.823924	0.037010	0.003240
 -0.801525	0.039660	0.002581
 -0.779125	0.042635	0.002263
 -0.756726	0.045814	0.002350
 -0.734327	0.049060	0.002858
 -0.711927	0.052242	0.003757
 -0.689528	0.055244	0.004972
 -0.667128	0.057985	0.006393
 -0.644729	0.060424	0.007887
 -0.622330	0.062568	0.009315
 -0.599930	0.064472	0.010545
 -0.577531	0.066232	0.011470
 -0.555131	0.067974	0.012020
 -0.532732	0.069842	0.012170
 -0.510333	0.071981	0.011942
 -0.487933	0.074520	0.011403
 -0.465534	0.077559	0.010658
 -0.443135	0.081158	0.009838
 -0.420735	0.085331	0.009082
 -0.398336	0.090022	0.008524
 -0.375936	0.094941	0.008257
 -0.353537	0.099628	0.008329
 -0.331138	0.103850	0.008766
 -0.308738	0.107237	0.009529
 -0.286339	0.109540	0.010537
 -0.263939	0.110466	0.011655
 -0.241540	0.109767	0.012718
 -0.219141	0.107304	0.013549
 -0.196741	0.102956	0.013975
 -0.174342	0.096922	0.013883
 -0.151942	0.089538	0.013223
 -0.129543	0.081453	0.012041
 -0.107144	0.072934	0.010386
 -0.084744	0.064340	0.008369
 -0.062345	0.055852	0.006120
 -0.039946	0.047761	0.003807
 -0.017546	0.040167	0.001585
 0.004853	0.033040	-0.000408
 0.027253	0.026535	-0.002047
 0.049652	0.020768	-0.003233
 0.072051	0.015578	-0.003922
 0.094451	0.010937	-0.004099
 0.116850	0.006896	-0.003784
 0.139250	0.003535	-0.003060
 0.161649	0.001030	-0.002195
 0.184048	-0.000762	-0.001272
