0.120000 	 0.020489 	 nan 	 0.000000 	 nan 	 nan 	 nan 
0.180000 	 0.030726 	 nan 	 0.000000 	 nan 	 nan 	 nan 
0.240000 	 0.040952 	 nan 	 0.000000 	 nan 	 nan 	 nan 
0.300000 	 0.051166 	 nan 	 0.000000 	 nan 	 nan 	 nan 
0.360000 	 0.061364 	 nan 	 0.000000 	 nan 	 nan 	 nan 
0.420000 	 0.071543 	 nan 	 0.000000 	 nan 	 nan 	 nan 
0.480000 	 0.081698 	 nan 	 0.000000 	 nan 	 nan 	 nan 
0.540000 	 0.091829 	 nan 	 0.000000 	 nan 	 nan 	 nan 
0.600000 	 0.101930 	 nan 	 0.000000 	 nan 	 nan 	 nan 
0.660000 	 0.112000 	 nan 	 0.000000 	 nan 	 nan 	 nan 
0.720000 	 0.122033 	 nan 	 0.000000 	 nan 	 nan 	 nan 
0.780000 	 0.132029 	 nan 	 0.000000 	 nan 	 nan 	 nan 
0.840000 	 0.141983 	 nan 	 0.000000 	 nan 	 nan 	 nan 
0.900000 	 0.151892 	 nan 	 0.000000 	 nan 	 nan 	 nan 
0.960000 	 0.161754 	 nan 	 0.000000 	 nan 	 nan 	 nan 
1.020000 	 0.171565 	 nan 	 0.000000 	 nan 	 nan 	 nan 
1.080000 	 0.181321 	 nan 	 0.000000 	 nan 	 nan 	 nan 
1.140000 	 0.191021 	 nan 	 0.000000 	 nan 	 nan 	 nan 
1.200000 	 0.200661 	 nan 	 0.000000 	 nan 	 nan 	 nan 
1.260000 	 0.210237 	 nan 	 0.000000 	 nan 	 nan 	 nan 
1.320000 	 0.219748 	 nan 	 0.000000 	 nan 	 nan 	 nan 
1.380000 	 0.229189 	 nan 	 0.000000 	 nan 	 nan 	 nan 
1.440000 	 0.238560 	 nan 	 0.000000 	 nan 	 nan 	 nan 
1.500000 	 0.247854 	 nan 	 0.000000 	 nan 	 nan 	 nan 
1.559999 	 0.257071 	 nan 	 0.000000 	 nan 	 nan 	 nan 
1.619999 	 0.266207 	 nan 	 0.000000 	 nan 	 nan 	 nan 
1.679999 	 0.275260 	 nan 	 0.000000 	 nan 	 nan 	 nan 
1.739999 	 0.284227 	 nan 	 0.000000 	 nan 	 nan 	 nan 
1.799999 	 0.293104 	 nan 	 0.000000 	 nan 	 nan 	 nan 
1.859999 	 0.301889 	 nan 	 0.000000 	 nan 	 nan 	 nan 
1.919999 	 0.310580 	 nan 	 0.000000 	 nan 	 nan 	 nan 
1.979999 	 0.319175 	 nan 	 0.000000 	 nan 	 nan 	 nan 
2.039999 	 0.327668 	 nan 	 0.000000 	 nan 	 nan 	 nan 
2.099999 	 0.336060 	 nan 	 0.000000 	 nan 	 nan 	 nan 
2.159999 	 0.344346 	 nan 	 0.000000 	 nan 	 nan 	 nan 
2.219999 	 0.352525 	 nan 	 0.000000 	 nan 	 nan 	 nan 
2.279999 	 0.360594 	 nan 	 0.000000 	 nan 	 nan 	 nan 
2.339999 	 0.368549 	 nan 	 0.000000 	 nan 	 nan 	 nan 
2.399999 	 0.376392 	 nan 	 0.000000 	 nan 	 nan 	 nan 
2.459999 	 0.384115 	 nan 	 0.000000 	 nan 	 nan 	 nan 
2.519999 	 0.391719 	 nan 	 0.000000 	 nan 	 nan 	 nan 
2.579998 	 0.399201 	 nan 	 0.000000 	 nan 	 nan 	 nan 
2.639998 	 0.406558 	 nan 	 0.000000 	 nan 	 nan 	 nan 
2.699998 	 0.413790 	 nan 	 0.000000 	 nan 	 nan 	 nan 
2.759998 	 0.420892 	 nan 	 0.000000 	 nan 	 nan 	 nan 
2.819998 	 0.427863 	 nan 	 0.000000 	 nan 	 nan 	 nan 
2.879998 	 0.434702 	 nan 	 0.000000 	 nan 	 nan 	 nan 
2.939998 	 0.441405 	 nan 	 0.000000 	 nan 	 nan 	 nan 
2.999998 	 0.447973 	 nan 	 0.000000 	 nan 	 nan 	 nan 
3.059998 	 0.454400 	 nan 	 0.000000 	 nan 	 nan 	 nan 
3.119998 	 0.460687 	 nan 	 0.000000 	 nan 	 nan 	 nan 
3.179998 	 0.466831 	 nan 	 0.000000 	 nan 	 nan 	 nan 
3.239998 	 0.472831 	 nan 	 0.000000 	 nan 	 nan 	 nan 
3.299998 	 0.478685 	 nan 	 0.000000 	 nan 	 nan 	 nan 
3.359998 	 0.484391 	 nan 	 0.000000 	 nan 	 nan 	 nan 
3.419998 	 0.489947 	 nan 	 0.000000 	 nan 	 nan 	 nan 
3.479998 	 0.495353 	 nan 	 0.000000 	 nan 	 nan 	 nan 
3.539998 	 0.500605 	 nan 	 0.000000 	 nan 	 nan 	 nan 
3.599998 	 0.505703 	 nan 	 0.000000 	 nan 	 nan 	 nan 
3.659997 	 0.510646 	 nan 	 0.000000 	 nan 	 nan 	 nan 
3.719997 	 0.515432 	 nan 	 0.000000 	 nan 	 nan 	 nan 
3.779997 	 0.520059 	 nan 	 0.000000 	 nan 	 nan 	 nan 
3.839997 	 0.524527 	 nan 	 0.000000 	 nan 	 nan 	 nan 
3.899997 	 0.528835 	 nan 	 0.000000 	 nan 	 nan 	 nan 
3.959997 	 0.532980 	 nan 	 0.000000 	 nan 	 nan 	 nan 
4.019997 	 0.536963 	 nan 	 0.000000 	 nan 	 nan 	 nan 
4.079997 	 0.540780 	 nan 	 0.000000 	 nan 	 nan 	 nan 
4.139997 	 0.544433 	 nan 	 0.000000 	 nan 	 nan 	 nan 
4.199997 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
4.259997 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
4.319997 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
4.379997 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
4.439997 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
4.499997 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
4.559997 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
4.619997 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
4.679996 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
4.739996 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
4.799996 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
4.859996 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
4.919996 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
4.979996 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
5.039996 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
5.099996 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
5.159996 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
5.219996 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
5.279996 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
5.339996 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
5.399996 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
5.459996 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
5.519996 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
5.579996 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
5.639996 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
5.699996 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
5.759995 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
5.819995 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
5.879995 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
5.939995 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
5.999995 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
6.059995 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
6.119995 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
6.179995 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
6.239995 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
6.299995 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
6.359995 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
6.419995 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
6.479995 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
6.539995 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
6.599995 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
6.659995 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
6.719995 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
6.779994 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
6.839994 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
6.899994 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
6.959994 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
7.019994 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
7.079994 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
7.139994 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
7.199994 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
7.259994 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
7.319994 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
7.379994 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
7.439994 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
7.499994 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
7.559994 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
7.619994 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
7.679994 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
7.739994 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
7.799994 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
7.859993 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
7.919993 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
7.979993 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
8.039993 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
8.099994 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
8.159994 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
8.219995 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
8.279995 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
8.339995 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
8.399996 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
8.459996 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
8.519997 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
8.579997 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
8.639997 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
8.699998 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
8.759998 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
8.819999 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
8.879999 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
8.940000 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
9.000000 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
9.060000 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
9.120001 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
9.180001 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
9.240002 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
9.300002 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
9.360003 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
9.420003 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
9.480003 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
9.540004 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
9.600004 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
9.660005 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
9.720005 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
9.780005 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
9.840006 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
9.900006 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
9.960007 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
10.020007 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
10.080008 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
10.140008 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
10.200008 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
10.260009 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
10.320009 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
10.380010 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
10.440010 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
10.500010 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
10.560011 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
10.620011 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
10.680012 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
10.740012 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
10.800013 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
10.860013 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
10.920013 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
10.980014 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
11.040014 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
11.100015 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
11.160015 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
11.220016 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
11.280016 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
11.340016 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
11.400017 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
11.460017 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
11.520018 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
11.580018 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
11.640018 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
11.700019 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
11.760019 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
11.820020 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
11.880020 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
11.940021 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
12.000021 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 
