0.000000	-0.079800	0.210474
0.013000	-0.079800	0.211026
0.039000	-0.079800	0.225630
0.065000	-0.079800	0.274589
0.091000	-0.079800	0.392414
0.117000	-0.079800	0.611044
0.130000	-0.079800	0.755372

0.000000	-0.039900	0.122331
0.013000	-0.039900	0.105403
0.039000	-0.039900	0.068814
0.065000	-0.039900	0.038446
0.091000	-0.039900	0.036675
0.117000	-0.039900	0.127199
0.130000	-0.039900	0.269294

0.000000	0.000000	0.000000
0.013000	0.000000	-0.034413
0.039000	0.000000	-0.115944
0.065000	0.000000	-0.215808
0.091000	0.000000	-0.339801
0.117000	0.000000	-0.503045
0.130000	0.000000	-0.613223

0.000000	0.039900	-0.045814
0.013000	0.039900	-0.075341
0.039000	0.039900	-0.144438
0.065000	0.039900	-0.230950
0.091000	0.039900	-0.342002
0.117000	0.039900	-0.488491
0.130000	0.039900	-0.582153

0.000000	0.079800	-0.007841
0.013000	0.079800	-0.018466
0.039000	0.079800	-0.050541
0.065000	0.079800	-0.101996
0.091000	0.079800	-0.182501
0.117000	0.079800	-0.300781
0.130000	0.079800	-0.378184

0.000000	0.119700	0.061685
0.013000	0.119700	0.062312
0.039000	0.119700	0.060638
0.065000	0.119700	0.039878
0.091000	0.119700	-0.009174
0.117000	0.119700	-0.092774
0.130000	0.119700	-0.146854

0.000000	0.159600	0.098786
0.013000	0.159600	0.109570
0.039000	0.159600	0.129948
0.065000	0.159600	0.139126
0.091000	0.159600	0.125933
0.117000	0.159600	0.081195
0.130000	0.159600	0.045110

0.000000	0.199500	0.135121
0.013000	0.199500	0.150893
0.039000	0.199500	0.186362
0.065000	0.199500	0.221175
0.091000	0.199500	0.245687
0.117000	0.199500	0.248703
0.130000	0.199500	0.239213

0.000000	0.239400	0.177381
0.013000	0.239400	0.194476
0.039000	0.239400	0.237637
0.065000	0.239400	0.293742
0.091000	0.239400	0.358522
0.117000	0.239400	0.419005
0.130000	0.239400	0.442203

0.000000	0.279300	0.206884
0.013000	0.279300	0.221073
0.039000	0.279300	0.259212
0.065000	0.279300	0.327549
0.091000	0.279300	0.433597
0.117000	0.279300	0.566573
0.130000	0.279300	0.631288

